key,input,activity10
PIFNPHGMSQOHSQ-UHFFFAOYSA-N,COC(=O)C1CCCC(N)=N1,0.08778877887788779
FDBDETBIRVYJIJ-UHFFFAOYSA-N,CCn1cnc2c(N)nc(N)nc21,0.10396039603960396
HDPSONAKHMNQPA-UHFFFAOYSA-N,O=C(O)c1cc(O)c(O)c([N+](=O)[O-])c1,0.08890264026402642
YNDCHCKPYHFVAW-VIFPVBQESA-N,CN1CCC[C@H]1COc1cncnc1,0.4872112211221122
NWIPHMJDAVGBOX-UHFFFAOYSA-N,O=C(NC1CCNCC1)C1CC1,0.12376237623762376
OOJZCXFXPZGUBJ-RITPCOANSA-N,C=C1C[C@@H]1C[C@H](N)C(=O)O,0.034653465346534656
ROCWONVWEMBXNL-UHFFFAOYSA-N,Cc1ccc(OCC(=O)NO)cc1,0.10264026402640264
WMWUQLMRNQGYEY-UHFFFAOYSA-N,CN(C)c1nc(N)nc(CCl)n1,0.11138613861386139
HMWDILXJWAOEJT-GXSJLCMTSA-N,c1cncc(N2C[C@@H]3CCN[C@@H]3C2)c1,0.4121287128712871
PWZFWKUHDMFIAL-UHFFFAOYSA-N,Cn1ncc2c1CCCC2=O,0.24605139085337108
AWHZTVUDUKYSTH-JGVFFNPUSA-N,CCCC[C@@H]1C(=O)N[C@@H]1C(C)=O,0.1556105610561056
PMPQRINMBYHVSP-MDZDMXLPSA-N,NC(=N/Cl)/N=N/C(N)=N\Cl,0.17566006600660067
FSLBEAMEKOKDTN-UHFFFAOYSA-O,C[n+]1ccn(CCC#N)c1/C=N/O,0.17780528052805283
MRKZNCISKCWGLP-KPKJPENVSA-N,C/C(=N\NC(=N)N)c1ccccc1,0.12252475247524752
BVRKOQJETMBIDK-UHFFFAOYSA-N,CNC(=O)C(N)Cc1ccccc1,0.10189768976897691
CWSKYDZRSSRXQA-DTWKUNHWSA-N,C[C@H]1COC[C@@H](C[N+](C)(C)C)O1,0.17772277227722771
NERNEXMEYQFFHU-KWCOIAHCSA-N,O=C1N[11C](=O)C2(CCCCC2)N1,0.1534653465346535
IKMZGACFMXZAAT-UHFFFAOYSA-N,Cc1ccnc(N)c1[N+](=O)[O-],0.10396039603960396
SFLSHLFXELFNJZ-CMIMLBRMSA-N,[3H][C@](O)(CN)c1ccc(O)c(O)c1,0.05627062706270627
BSGKWQAJXQPUTE-UHFFFAOYSA-N,COc1noc2c1C[N+](C)(C)CC2,0.2981848184818482
WHKRHBLAJFYZKF-UHFFFAOYSA-N,COc1ccc(CO)cc1O,0.12623762376237624
MGJSTMLRSUCUET-MLWJPKLSSA-N,CC(C)C[C@H](N)C(C)O,0.09100660066006598
SGASAPRGFSSJCC-UHFFFAOYSA-N,C#CC1Cc2ccccc2C(N)=N1,0.27953795379537955
IABHWYRRXGOAKL-UHFFFAOYSA-N,CCNc1nc(C#N)nc(NCC)n1,0.3415841584158416
VZTGWJFIMGVKSN-UHFFFAOYSA-O,C=C(C)C(=O)NCCC[N+](C)(C)C,0.23696369636963696
LFLOMAIEONDOLV-UHFFFAOYSA-N,O=C(O)C(=O)c1ccccc1C(=O)O,0.019801980198019802
PUCLWILRXDULKY-CLTKARDFSA-N,N#C/C=C(/N)N1CCCC1,0.17244224422442242
NHZMQXZHNVQTQA-UHFFFAOYSA-N,Cc1ncc(CO)c(CN)c1O,0.132013201320132
OBOOPWDQTYAVEJ-UHFFFAOYSA-N,Cn1cc(C(=O)O)c(Cl)n1,0.10660066006600659
XXJSUOZPETWXPH-UHFFFAOYSA-N,COc1cccc(CON)c1O,0.16881188118811882
IOIXDXPZPWZYMM-UHFFFAOYSA-N,O=c1[nH]c2ccncc2cc1O,0.10231023102310231
YHZVXWISURHQRS-UHFFFAOYSA-N,O=C(CC(O)c1cccc(O)c1)NO,0.10313531353135315
VKYNUXVHEIKKND-UHFFFAOYSA-O,C[N+]1(CC(=O)O)CCCC1,0.09488448844884487
USQHEVWOPJDAAX-RITPCOANSA-N,N[C@H]1CCCC[C@H]1C(=O)O,0.07920792079207921
UTMDJGPRCLQPBT-UHFFFAOYSA-N,O=[N+]([O-])c1cccc2[nH]nnc12,0.21287128712871287
LLLPDUXGHXIXIW-UHFFFAOYSA-N,O=CNc1ccccc1C(=O)O,0.10396039603960396
JHKCSRBLMSDCML-UHFFFAOYSA-N,CC(=O)NS(=O)(=O)c1ccccc1,0.12293729372937293
ATMKRNOIEXCWPQ-HTQZYQBOSA-N,Cc1nc([C@@H]2CN3CC[C@@H]2C3)no1,0.4900990099009901
ZINBYEVHNDIYBV-DUXPYHPUSA-N,NC(=O)/C=C/c1ccc(O)c(O)c1,0.08168316831683169
IZDLWDMGIRBDIA-ONNFQVAWSA-N,CO/C=C/C#CC1(O)CCN(C)CC1,0.22590759075907588
PAUJITBZUCOBIJ-UHFFFAOYSA-N,CC1(C)CNc2nc(N)[nH]c(=O)c2N1,0.07178217821782178
QOUDZMWPQSGONB-NTSWFWBYSA-N,N[C@@H]1C=CC[C@H](C(=O)O)C1,0.058745874587458745
KHBQMWCZKVMBLN-UHFFFAOYSA-N,NS(=O)(=O)c1ccccc1,0.0900990099009901
PHNKNJUOTGXFNU-UHFFFAOYSA-N,Cc1nc(C(=O)O)c(C)nc1CO,0.1377887788778878
IWHLYPDWHHPVAA-UHFFFAOYSA-N,O=C(O)CCCCCO,0.09193776520509193
JWYOAMOZLZXDER-UHNVWZDZSA-N,N[C@H]1CCC[C@H]1C(=O)O,0.05544554455445544
DCJAWPYJSRHQRN-UHFFFAOYSA-N,Cc1c(O)c(=O)ccn1CCC(=O)O,0.09034653465346534
ABNFNHUEWPDNCU-UHFFFAOYSA-N,N#CN1C2CCC1CC(=O)C2,0.37656765676567655
ABKWRNOGFQFNRG-UHFFFAOYSA-N,CNC1=NCC(C(=O)O)CC1,0.058580858085808575
RWPYOAUYOSFJQV-JVVVGQRLSA-N,CC(=O)OC1CCN([11CH3])CC1,0.2854785478547855
FNWHLSBILGQQPG-NSCUHMNNSA-N,Cn1c(/C=C/C=O)cnc1[N+](=O)[O-],0.3020744931636021
IKGBJMGGNGHTRK-UHFFFAOYSA-N,C/N=C(\S)NCCCn1ccnc1,0.2846534653465347
VQPCEYJOGDXUFW-UHFFFAOYSA-N,CC1CCCC2(OC(O)C=CC2=O)O1,0.18003300330033004
KCLFMGVQBHTBJW-UHFFFAOYSA-N,NCC(Br)CC(=O)O,0.060396039603960394
PEYGUQISYVTMGO-UHFFFAOYSA-N,CNCCc1c(C)n[nH]c1C,0.39349363507779356
KWHYPGGBFHXFLD-UHFFFAOYSA-N,C=CCc1c(C)[nH]c(=O)[nH]c1=O,0.1641914191419142
QUZIMSUFTNYBSR-RUDMXATFSA-N,Cc1ccsc1/C=N/NC(=O)CO,0.15429042904290427
ZMDWVDOBEGZQJC-UHFFFAOYSA-N,NC(=O)CCN1CCCCC1,0.1848184818481848
CHYIHEFDRMNERM-UHFFFAOYSA-N,C=CCNc1nc(C)nc(OC)n1,0.2717821782178218
FSYKBAWAYYELHH-UHFFFAOYSA-N,CCCc1cc(=O)[nH]c(N)n1,0.3564356435643564
KBUWQCXQODASRJ-UHFFFAOYSA-N,Cc1ccc(O)[nH]c1=O,0.048019801980198014
MKXDCLLPQDWCDQ-UHFFFAOYSA-N,N=C(N)CCCC(=O)O,0.1122112211221122
MHLXKTVVNZEGPG-UHFFFAOYSA-N,O=CC(=O)Nc1ccccc1,0.18316831683168316
HABHUTWTLGRDDU-UHFFFAOYSA-N,O=C(O)CCCCC(=O)C(=O)O,0.019389438943894388
UCTWMZQNUQWSLP-UTDSSMFPSA-N,[11CH3]NC[C@H](O)c1ccc(O)c(O)c1,0.043069306930693066
DTQUBNMARYWEPV-UHFFFAOYSA-N,NCCCC(N)C(=O)N1CCCCC1,0.25082508250825086
MASWIRTUXFZGAF-UHFFFAOYSA-N,O=C1OCc2cc(O)cc(O)c21,0.08432343234323432
ZBCWTLICDDQSBT-UHFFFAOYSA-N,CC(=N)NCCCc1c[nH]cn1,0.35437293729372943
BOTREHHXSQGWTR-UHFFFAOYSA-N,O=C(O)C1CCOC1,0.10495049504950495
WNZDAVHXNPEVHT-UHFFFAOYSA-N,CC(=O)Nc1[nH]c(C#N)nc1C#N,0.21452145214521454
WQBCZTUSIWRNDW-UHFFFAOYSA-N,CC(C)C(C)C(N)=O,0.06467468175388968
XPGJDPLFMWNERF-SSDOTTSWSA-N,CN(CC#N)C(=O)[C@@H](N)C(C)(C)C,0.1783003300330033
ILNYJNNAHWOTDX-UHFFFAOYSA-N,CNC(=O)Nc1cc(C)nn1C,0.16666666666666669
GZAFGMBZLBZENP-UHFFFAOYSA-N,CCSCC(=O)NCC(=O)OC,0.1443894389438944
AIFYCUKWFYJXJO-YFKPBYRVSA-N,CC(C)N[C@@H](CS)C(=O)O,0.021617161716171618
AZUHIVLOSAPWDM-UHFFFAOYSA-N,c1c[nH]c(-c2ncc[nH]2)n1,0.09257425742574257
FZSZKMMXRBDBQI-UHFFFAOYSA-N,CCNC(=O)N1CCC(N(C)C)C1,0.15396039603960396
KOMXDDRATCALPT-AOOOYVTPSA-N,c1cncc(N2C[C@H]3CNC[C@H]3C2)c1,0.2871287128712871
FJVAQPINJBFBLI-UHFFFAOYSA-N,Cn1cnc2ccccc2c1=O,0.4014026402640264
OSAKXIAFCPXTGN-UHFFFAOYSA-N,C#CC1(C#C)C=CC(=O)C(C#N)=C1,0.19306930693069307
VRHPVAHXPQMOJZ-MRVPVSSYSA-N,C[C@@H](N)C(=O)NCc1ccccc1,0.1415016501650165
AEKVVFWCBKEYSC-UHFFFAOYSA-N,CCC1Cn2cc([N+](=O)[O-])nc2O1,0.1608910891089109
DCWBFOYEQOBQRC-UHFFFAOYSA-N,CCOc1nc2cnccc2c(=O)[nH]1,0.1905940594059406
REBREQWNQBGGHA-UHFFFAOYSA-N,N=c1[cH-][n+](-c2ccc(Cl)cc2)no1,0.33462989156058465
BYIORJAACCWFPU-UHFFFAOYSA-N,Nc1cncc(C(=O)O)c1,0.04950495049504951
WXTMDXOMEHJXQO-UHFFFAOYSA-N,O=C(O)c1cc(O)ccc1O,0.057755775577557754
KRCHFWVMXGGVKG-UHFFFAOYSA-N,Cc1ncn(C2CN3CCC2CC3)n1,0.5346534653465347
PNTBLQOLHRQIRT-UHFFFAOYSA-N,N=C(N)Nc1ccccc1N,0.10973597359735972
JYOLNFDUUMHDIP-JTQLQIEISA-N,C[N+]1(C)CCC[C@H]1CN1CCCC1=O,0.3572607260726072
JPKKMFOXWKNEEN-UHFFFAOYSA-N,CC(O)C[N+](C)(C)C,0.09900990099009899
VMSRCTIIPRWCGJ-UHFFFAOYSA-N,NC1(P(=O)(O)O)CCCCC1,0.15998349834983497
ZUUATXHRJFHSGO-UHFFFAOYSA-N,NC(=NO)c1ccncc1,0.12871287128712872
RXFZQWIYCJKAMJ-UHFFFAOYSA-N,C[N+](C)=CCl,0.05198019801980198
DILMDBKVKPVPRX-UHFFFAOYSA-N,NC1=NCCN1c1ccccc1,0.22376237623762374
VYGDBUNFMFHVLJ-RNFRBKRXSA-N,C[C@@H]1C[C@H](c2cc(=O)[nH]o2)CCN1,0.42574257425742573
VQUMBATZKYCPFB-UHFFFAOYSA-N,O=[PH](O)c1cccs1,0.05338283828382838
XXJWXESWEXIICW-UHFFFAOYSA-N,CCOCCOCCO,0.21215228665723718
ULXKXLZEOGLCRJ-BYPYZUCNSA-N,CCSC[C@H](N)C(=O)O,0.04966996699669967
UEUMMYRZUZKMRI-UHFFFAOYSA-N,CCc1n[nH]c(=O)n1CC,0.22475247524752476
OJVAMHKKJGICOG-UHFFFAOYSA-N,CC(=O)CCC(C)=O,0.02103960396039604
ATGXWWBLMHSRBT-UHFFFAOYSA-N,Cc1cc(C)n(-c2ncncn2)n1,0.21782178217821782
HEFDTDAUQOACPX-UHFFFAOYSA-N,O=c1c2ccccc2[nH]n1CCCO,0.3642739273927392
MRABAEUHTLLEML-UHFFFAOYSA-N,CCCCOC(=O)C(C)O,0.18764733616218765
YCCILVSKPBXVIP-UHFFFAOYSA-N,OCCc1ccc(O)cc1,0.22772277227722773
OHNSRYBTSVDDKA-YHYXMXQVSA-N,NC(=S)N/N=C\c1ccccc1O,0.12871287128712872
TXDDMDVTPDDPIM-UHFFFAOYSA-N,N=C(N)NCc1cccc(C(=O)O)c1,0.12128712871287128
WVORFKPUSXTJGQ-KPKJPENVSA-N,C/C(=N\O)C(=O)NCc1ccccn1,0.09900990099009901
BEUOAZQMTOKUSK-UHFFFAOYSA-N,CN(C)c1nc(N)c2nccnc2n1,0.12871287128712872
PVMLJDLTWMGZAH-UHFFFAOYSA-N,c1ccc(-c2nc[nH]n2)nc1,0.18811881188118812
FUHVYJBSPHDDNU-UHFFFAOYSA-N,NCc1ccc(C(=O)O)o1,0.08415841584158416
RPHHSSICXHMIAH-UHFFFAOYSA-N,C#CCSc1n[nH]c(N)n1,0.07920792079207921
QVAXOQASZGMAHE-UHFFFAOYSA-N,Cn1c(N)nc2ncnc-2c1S,0.1188118811881188
OUYCCCASQSFEME-UHFFFAOYSA-N,NC(Cc1ccc(O)cc1)C(=O)O,0.1311881188118812
ACDAPUOXXWLLSC-UHFFFAOYSA-N,Cc1cccnc1CO,0.04092409240924093
BEZMDAXHYKPOKZ-UHFFFAOYSA-N,C=CC1(C)OC(C(=O)O)=CC1=O,0.0655940594059406
SWOXNMHOSSSHGX-UHFFFAOYSA-N,Cc1ccc(C#N)c(N)[n+]1[O-],0.11815181518151815
QETAIGUMYQMEEU-UHFFFAOYSA-N,C/N=C(\N)SCCC(=O)O,0.060396039603960394
XKLVLDXNZDIDKQ-UHFFFAOYSA-N,CCCCNN,0.400990099009901
QOVHHJPYJVDSFZ-VZUCSPMQSA-N,N=C(NO)N/N=C/c1ccccc1F,0.14603960396039606
KTFVTXOFNRNPRW-UHFFFAOYSA-N,CN1CCSCC1=N,0.21032531824611034
VGVLMHYNQBMKKH-UHFFFAOYSA-N,O=C1OC2C=CC1C1(CCOC1=O)C2,0.17698019801980197
INKKUCBCVJHWGB-UHFFFAOYSA-N,COc1c([N+](=O)[O-])ccc(N)c1N,0.08415841584158416
ZZIYLVCIMJMLLL-UHFFFAOYSA-N,COC(=O)C1=CC2CCN(C1)C2,0.22772277227722773
YPEWWOUWRRQBAX-UHFFFAOYSA-N,CC(=O)CC(=O)N(C)C,0.055693069306930694
NPVOJIUIIYMCKF-UHFFFAOYSA-N,O=c1[nH]c2ccccc2n2cnnc12,0.29207920792079206
MSIAFRBGOYFCND-QMMMGPOBSA-N,NC[C@H](O)C1CCCCC1,0.12788778877887788
HEEFKHNBQNJSOD-UHFFFAOYSA-N,NNC(=O)c1ccccc1S,0.10643564356435643
XLUAWXQORJEMBD-HTQZYQBOSA-N,CC(C)[C@H]1NC(=O)[C@H]2CCCN2C1=O,0.23184818481848185
MYUNWHTZYXUCIK-WEVVVXLNSA-N,N/N=C/c1ccccc1O,0.10891089108910891
KNRFNTVMEIIKEB-UHFFFAOYSA-N,O=C1CCC2=C(CCCC2=O)N1,0.13655115511551155
AWGDLJRTHWLHLC-UHFFFAOYSA-N,Cn1cnc(C2CN3CCC2CC3)n1,0.5717821782178217
GCYJJPOBYJQNHH-UHFFFAOYSA-N,COC(=O)CNC(=O)c1cccs1,0.12046204620462046
YQTVZXSITWEQOW-UHFFFAOYSA-N,CCCCNC(=O)C(C)(C)O,0.20255775577557755
QECABVMKPMRCRZ-UHFFFAOYSA-N,COP(=O)(O)C(C)=O,0.047937293729372936
COEMULFSIHJMSY-UHFFFAOYSA-N,Cc1cc2[nH]c(=S)[nH]c(=O)n2n1,0.1891089108910891
IGWFXUHNYJCMLQ-UHFFFAOYSA-N,C#CCCc1c[nH]cn1,0.3572607260726073
RAOAWTKYEHBLHT-ZETCQYMHSA-N,O=C(O)[C@@H](O)Cc1ccccn1,0.06435643564356436
RVIFJBCICWXUDU-UHFFFAOYSA-N,O=C1NC2C=CC=CCC12,0.24752475247524752
NYYRICOQLICPPN-VKHMYHEASA-N,O=C(O)[C@H](CCS)NC(F)F,0.11768033946251767
JTXBXRUUZPKRQY-UHFFFAOYSA-N,CCCCNC1=C2C(=O)NN=C2CO1,0.4603960396039604
RCHYKGVWNCSGEM-UHFFFAOYSA-N,CCc1c(C)c2nncn2[nH]c1=O,0.16336633663366337
VRSAQOMEXLWLBL-UHFFFAOYSA-N,CC(=O)N1C(C)CN(N=O)CC1C,0.12673267326732673
OPBDMDPBJKVMNL-UHFFFAOYSA-N,CCOC(=O)CC(=O)c1cnccn1,0.14521452145214522
LIPRKYKMVQPYPG-UHFFFAOYSA-N,O=c1occcc1O,0.05544554455445544
XIUCEANTZSXBQQ-UHFFFAOYSA-N,C[N+](C)(C)CC(O)CCl,0.24424799622819426
GCQCFUIIUZPJEN-UHFFFAOYSA-N,CCCCN(C)C(=N)NO,0.23467703913248472
YKCAPWJWQQTXTB-UHFFFAOYSA-N,C=CS(=O)(=O)CCC(C)=O,0.08952145214521452
DRIHXDIRNKVFMV-UHFFFAOYSA-N,COc1c(C)n(CCO)ccc1=O,0.13277934936350777
YAOAMZOGXBMLFQ-UHFFFAOYSA-N,N=C(N)NCCCCCCCN,0.42194719471947195
KNARVBXGIRZZRK-JGVFFNPUSA-N,C[C@@H](C#N)N(C)C(=O)[C@@H](N)C(C)(C)C,0.14942244224422438
ITZPACRJRZVNPM-UXBLZVDNSA-O,O=C(O)CC[n+]1cccc(/C=N/O)c1,0.08217821782178218
QMMRASFENXALBB-UHFFFAOYSA-N,NC(=O)c1cccc(C(N)CS)c1,0.34677039132484677
AYKYXWQEBUNJCN-UHFFFAOYSA-N,CC1=CC(=O)OC1=O,0.055280528052805276
SHBYTOJQOCOSPG-UHFFFAOYSA-N,OCC12C3C4C5C3C1C5C42,0.11658415841584158
CKTUXQBZPWBFDX-UHFFFAOYSA-N,NC1CCCC(C(=O)O)C1,0.0594059405940594
YMMXHEYLRHNXAB-RMKNXTFCSA-N,CO/N=C/C1=CCCN(C)C1,0.20933521923620937
JUWXVUUDMQADMC-UHFFFAOYSA-N,O=C1OCC2CCC(O)CC12,0.13465346534653466
PTOLTJFHLFAGNX-UHFFFAOYSA-N,Cc1nccc2nncnc12,0.18118811881188118
LDIJKUBTLZTFRG-UHFFFAOYSA-N,c1cnc2ccnn2c1,0.09405940594059406
RZHOEAGQLCOHEV-XVNBXDOJSA-N,CC1(C)N=C(/C=N/O)C=[N+]1[O-],0.15272277227722775
CDRZRHVVRYSBPD-UHFFFAOYSA-N,O=C(NC1CC1)c1ncc([N+](=O)[O-])[nH]1,0.06930693069306931
NEJBWENICROWTO-SFYZADRCSA-N,COC(=O)[C@@H]1C=C[C@H](NC(C)=O)C1,0.14975247524752475
ZXRLWHGLEJGMNO-UHFFFAOYSA-N,O=Cc1cncs1,0.07772277227722772
DPOREOOGDLINFI-UHFFFAOYSA-N,N=C(N)C(O)c1ccc2c(c1)OCO2,0.1957802923149458
VHGPDNZJZXWUDY-UHFFFAOYSA-N,O=P(O)(O)CCc1cccnc1,0.21658415841584158
NYMDIRYPHOOUDB-UHFFFAOYSA-N,N#Cc1cccc(NC(=O)C(=O)O)c1,0.12871287128712872
QSJNRTCJVPCSHR-FARCUNLSSA-N,C/C=N/c1cc[nH]c(=O)n1,0.12623762376237624
APCAETLUMQRTDK-UHFFFAOYSA-N,COc1cc(C(=O)O)nc(OC)n1,0.13366336633663367
GPDGFLUBBBVCJX-UHFFFAOYSA-N,C#CCN(C)C(=O)c1cccn1C,0.1588283828382838
VCDGTEZSUNFOKA-UHFFFAOYSA-N,O=Cc1ccc(OCCO)cc1,0.19554455445544555
HTWVUABWSVFZBF-UHFFFAOYSA-N,CC(=O)Nc1nnc2n1CCCS2,0.188036303630363
IODGAONBTQRGGG-LURJTMIESA-N,CC[C@@H](C(=O)O)N1CCCC1=O,0.0952970297029703
RLRXYCOJGGRMQS-UHFFFAOYSA-N,CNCCc1[nH]cnc1C,0.41089108910891087
ZDESJBRGHYINNN-UHFFFAOYSA-N,Cn1c(N)cccc1=N,0.11320132013201319
GZBUMTPCIKCWFW-UHFFFAOYSA-N,CC[N+](CC)(CC)CCO,0.24763083451202267
OKJUBHQJVNBSOG-UHFFFAOYSA-N,CC(C)(CN)c1cnc[nH]1,0.14587458745874587
GATNOFPXSDHULC-UHFFFAOYSA-N,CCP(=O)(O)O,0.07566006600660066
LRVLAHKIQWPWCY-UHFFFAOYSA-N,Nc1ccc(C2OC(=O)NC2=O)cc1,0.1844059405940594
RWCMOQXHIDWDDJ-ZETCQYMHSA-N,O=C(O)[C@@H](O)c1ccc(F)cc1,0.054455445544554455
ALLUGGDOETVHSP-UHFFFAOYSA-N,N#Cc1cnc(C#N)c(Cl)n1,0.2961810466760962
PKLPQOJFHFGVBS-UHFFFAOYSA-N,CC(=O)c1c(O)cc(C)oc1=O,0.09777227722772278
QDYMCFLCMGVGMD-UHFFFAOYSA-O,C[N+](C)(CCF)CCCC(=O)O,0.1793965110796794
AYPJVXQBVHCUCJ-UHFFFAOYSA-N,CCOC(=O)CCCO,0.15959453088165962
VTJAFLLRROFQPM-UHFFFAOYSA-N,C[N+]1(C)CC=C(N2CCOCC2)CC1,0.3118811881188119
VHRGRCVQAFMJIZ-UHFFFAOYSA-N,NCCCCCN,0.3415841584158416
AVZOEZMUNZGWLN-UHFFFAOYSA-N,COC1(OC)C=CC(=O)C=C1,0.166996699669967
HSXNXTGUYOUXQI-UHFFFAOYSA-N,OCCCNC(=S)S,0.18358085808580857
MWYPZOYBCYPALN-UHFFFAOYSA-N,CCCCP(=O)(O)CC(=O)CN,0.11633663366336634
OSFDSLRVYKUBOP-UHFFFAOYSA-N,CCCn1cnc2c(=O)[nH]c(N)nc21,0.16831683168316833
BANRXGCIPOQDMR-UHFFFAOYSA-N,Cc1c(O)ccoc1=O,0.05792079207920792
PVOSECZBLPUJLZ-UHFFFAOYSA-N,c1ccc2c(c1)NCC1CNCCN21,0.3056930693069307
AOPRXJXHLWYPQR-UHFFFAOYSA-N,NC(=O)COc1ccccc1,0.09447194719471948
ZHBHKCFTFMIUEB-BJMVGYQFSA-N,Cc1cccc(/C=N/N=C(\N)NO)n1,0.1545025931164545
AEPZRULXCKGTFI-YFKPBYRVSA-N,O=C1N2CCC[C@H]2CS1(=O)=O,0.22541254125412544
GSVFENCKYURWTI-UHFFFAOYSA-N,CCNc1ncnc2[nH]cnc12,0.31683168316831684
QJMFTAWMXPHJTG-UHFFFAOYSA-N,Cc1nsnc1OC(=O)N(C)C,0.09075907590759075
OEUQNXWWSVIUTP-UHFFFAOYSA-N,O=C(O)CCc1ccc(C(=O)O)nc1,0.07054455445544554
DSWLRNLRVBAVFC-UHFFFAOYSA-N,C[S+]([O-])CC(=O)c1ccccn1,0.117986798679868
BCUBVIUYBHOZBQ-UHFFFAOYSA-N,c1ncc2c(n1)C1CCC(C2)N1,0.4141914191419142
XNQIOISZPFVUFG-UHFFFAOYSA-N,CC(N)Cc1cnc[nH]1,0.11320132013201319
UBGHOIDVCMBBEP-UHFFFAOYSA-N,CC(=O)NCc1cccc(CN)c1,0.16336633663366337
UMLBRIIKPQMRIO-UHFFFAOYSA-O,CCOC[n+]1ccn(C)c1/C=N/O,0.21905940594059406
KKLDLTCISAWVLM-UHFFFAOYSA-N,c1cncc(Cc2nn[nH]n2)c1,0.12706270627062705
UYSDSONCNFNDQL-UHFFFAOYSA-N,Cc1cc(NCCO)n2nccc2n1,0.2376237623762376
QGIHERZYTKZKLL-UHFFFAOYSA-N,CCC1(C)SC(N)=NN1C(C)=O,0.059323432343234325
SUYYYBBFOLGROC-UHFFFAOYSA-N,CC1Oc2ccc(N)cc2NC1=O,0.18646864686468645
VTHRQKSLPFJQHN-UHFFFAOYSA-N,N#CCCOCCOCCC#N,0.3910891089108911
MOSFSUKRPKTXFU-UHFFFAOYSA-N,COc1cccnc1C(=O)NO,0.07095709570957096
OUZCWDMJTKYHCA-UHFFFAOYSA-N,Cc1nnc(S)[nH]1,0.10099009900990098
OSCGPKRHGOYTDV-VZUCSPMQSA-N,CC/C=N/OCC(O)CNC(C)C,0.21875294672324377
JOOXCMJARBKPKM-UHFFFAOYSA-N,CC(=O)CCC(=O)O,0.011138613861386138
JBSRTZUQAXYSQB-UHFFFAOYSA-N,NCC1OCCc2c1ccc(O)c2O,0.12747524752475248
POMHUWAQEADJGB-SJEUGXSHSA-N,N[C@]1(C(=O)O)C[C@H](CF)C1,0.09405940594059406
PMNGHOKWUMBSLB-BIIVOSGPSA-N,O=C(O)[C@@H]1[C@H]2CCC[C@@H]1NCC2,0.13613861386138615
ADLADNOVIJYIMA-UHFFFAOYSA-N,O=NN1CCC(=O)CC1,0.13242574257425743
FWJKNZONDWOGMI-UHFFFAOYSA-N,CCC1(CC)C(=O)NC(=O)N(C)C1=O,0.1707920792079208
KXBQNNGKLMZFGJ-UHFFFAOYSA-N,O=c1c2ccccc2[nH]n1CCO,0.2933168316831683
ZGHKBXCWIZHPBZ-PSASIEDQSA-N,c1cncc(N2C[C@H]3C[C@@H]2CN3)c1,0.1966996699669967
AGKYMAODIKREIE-UHFFFAOYSA-N,O=c1[nH]cnc2c1-c1cccn1CC2,0.20833333333333334
SZAYXOZJQJXPTC-IZZDOVSWSA-N,CN(C)/C=N/C(=O)c1cnccn1,0.2466996699669967
HYBZNNIIQAYWEF-UHFFFAOYSA-N,CC(=O)C1=CCCN(C)C1,0.06105610561056106
CAWJAXDBKJJVPC-UHFFFAOYSA-N,CC(C)(C#N)NNC(=O)c1ccco1,0.16006600660066003
LKAHLPBXLNUNQZ-UHFFFAOYSA-N,C#CC[N+](C)(CC#C)CC#C,0.23267326732673269
YDJLYZDTIUKJQI-UHFFFAOYSA-N,CCC1CN=C(N)C1,0.18184818481848186
WJVVPYVGCDWJKB-UHFFFAOYSA-N,NC(=O)c1cccc2c1OCC2,0.14686468646864687
CSGQJHQYWJLPKY-UHFFFAOYSA-N,O=C(O)c1cc(O)[nH]c(=O)c1,0.011138613861386138
SUSIQENTYZSKAW-WEVVVXLNSA-N,Cn1cccc1/C=N/NC(N)=S,0.1687293729372937
FWDROTDBZOBNLC-UHFFFAOYSA-N,Nc1nccc(NC2CCNCC2)n1,0.46534653465346537
DGUCIYYHBBSKNE-UHFFFAOYSA-N,CC1OCC2(CCCNC2)O1,0.34744224422442244
DXRVRACCHWIPJB-UHFFFAOYSA-N,CCOC(=O)c1nnsc1NN,0.16263554926921261
HZBFYDISTFMZTO-UHFFFAOYSA-N,NC(=O)c1cc(F)cc2c1OCC2,0.14768976897689767
ZBIIKTYRXGHZSP-UHFFFAOYSA-N,CC(C)NC(=O)P(=O)(O)O,0.06056105610561056
QNOLKZYYKHPKJQ-UHFFFAOYSA-N,CCON(CC)N=O,0.2644389438943895
PFYCHDZKRMJBFY-UHFFFAOYSA-N,c1cncc(CN2CC3CC2CN3)c1,0.24504950495049505
XQVLSVGTENBRFH-UHFFFAOYSA-N,C/N=C(\NC#N)Nc1cccnc1,0.15965346534653466
QCJUNFLLMLBZLR-UHFFFAOYSA-N,C/N=C(\S)c1ncccc1N,0.11650165016501651
CEMZBWPSKYISTN-YFKPBYRVSA-N,COC(=O)[C@@H](N)C(C)C,0.05123762376237624
MHRDCHHESNJQIS-UHFFFAOYSA-N,CC(CS)C(=O)O,0.027805280528052805
JKNCOURZONDCGV-UHFFFAOYSA-N,C=C(C)C(=O)OCCN(C)C,0.13995756718528995
SVEPUZNLROGYNZ-UHFFFAOYSA-N,NCc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.21534653465346534
LMECNVOGESXMGV-UMJHXOGRSA-N,NCC1C[C@]1(C(N)=O)c1ccccc1,0.06724422442244225
