"ChEMBL ID"	"Name"	"Synonyms"	"Type"	"Max Phase"	"Molecular Weight"	"Targets"	"Bioactivities"	"AlogP"	"Polar Surface Area"	"HBA"	"HBD"	"#RO5 Violations"	"#Rotatable Bonds"	"Passes Ro3"	"QED Weighted"	"CX Acidic pKa"	"CX Basic pKa"	"CX LogP"	"CX LogD"	"Aromatic Rings"	"Structure Type"	"Inorganic Flag"	"Heavy Atoms"	"HBA (Lipinski)"	"HBD (Lipinski)"	"#RO5 Violations (Lipinski)"	"Molecular Weight (Monoisotopic)"	"Np Likeness Score"	"Molecular Species"	"Molecular Formula"	"Smiles"	"Inchi Key"
"CHEMBL268945"	""	""	"Small molecule"	""	"190.20"	"1"	"1"	"0.77"	"42.85"	"4"	"1"	"0"	"1"	"N"	"0.71"	"None"	"9.44"	"0.85"	"-1.04"	"1"	"MOL"	"-1"	"14"	"4"	"1"	"0"	"190.0742"	"-0.15"	"BASE"	"C10H10N2O2"	"c1cc2c(cc1C1=NCCN1)OCO2"	"DINTYXOWAMJKHQ-UHFFFAOYSA-N"
"CHEMBL448289"	"1,5-PENTANEDIOL"	"1,5-Pentanediol"	"Small molecule"	""	"104.15"	"2"	"3"	"0.14"	"40.46"	"2"	"2"	"0"	"4"	"N"	"0.50"	"None"	"None"	"-0.19"	"-0.19"	"0"	"MOL"	"-1"	"7"	"2"	"2"	"0"	"104.0837"	"0.89"	"NEUTRAL"	"C5H12O2"	"OCCCCCO"	"ALQSHHUCVQOPAS-UHFFFAOYSA-N"
"CHEMBL166554"	""	""	"Small molecule"	""	"149.13"	"1"	"1"	"0.21"	"49.33"	"2"	"2"	"0"	"1"	"Y"	"0.52"	"1.61"	"10.36"	"-2.42"	"-2.42"	"0"	"MOL"	"-1"	"9"	"3"	"2"	"0"	"149.0606"	"0.25"	"ZWITTERION"	"C5H12NO2P"	"O=[PH](O)C1CCCNC1"	"HKONTWYVGDSSFF-UHFFFAOYSA-N"
"CHEMBL568791"	""	""	"Small molecule"	""	"185.25"	"10"	"10"	"0.87"	"68.01"	"4"	"2"	"0"	"2"	"N"	"0.41"	"10.30"	"2.48"	"0.94"	"0.94"	"1"	"MOL"	"-1"	"12"	"4"	"3"	"0"	"185.0623"	"-1.87"	"NEUTRAL"	"C7H11N3OS"	"CC(C)c1csc(C(=O)NN)n1"	"JPFIHCSOFANISP-UHFFFAOYSA-N"
"CHEMBL144871"	""	"(Crotyl Pyrophosphate)Phosphoric Acid Monobut-2-Enyl Ester"	"Small molecule"	""	"152.09"	"1"	"1"	"0.67"	"66.76"	"2"	"2"	"0"	"3"	"N"	"0.46"	"1.80"	"None"	"0.48"	"-2.57"	"0"	"MOL"	"-1"	"9"	"4"	"2"	"0"	"152.0238"	"1.35"	"ACID"	"C4H9O4P"	"C/C=C\COP(=O)(O)O"	"KCUTZTDKOSEILP-IHWYPQMZSA-N"
"CHEMBL1860914"	""	"DNDI992110"	"Small molecule"	""	"151.17"	"2"	"2"	"0.86"	"52.82"	"3"	"2"	"0"	"2"	"Y"	"0.37"	"5.57"	"1.92"	"0.72"	"-1.01"	"1"	"MOL"	"-1"	"11"	"3"	"2"	"0"	"151.0633"	"-0.22"	"ACID"	"C8H9NO2"	"OC/C(=N\O)c1ccccc1"	"JXEHBRQVIPIGRN-CMDGGOBGSA-N"
"CHEMBL2011608"	""	""	"Small molecule"	""	"185.27"	"3"	"4"	"0.38"	"43.70"	"3"	"2"	"0"	"4"	"N"	"0.62"	"None"	"9.01"	"0.61"	"-1.01"	"0"	"MOL"	"-1"	"13"	"3"	"2"	"0"	"185.1416"	"1.09"	"BASE"	"C10H19NO2"	"CCCCN1CC=C[C@@H](O)[C@@H]1CO"	"NHPSLFSVHQQWQU-VHSXEESVSA-N"
"CHEMBL2374866"	""	""	"Small molecule"	""	"169.18"	"56"	"56"	"0.85"	"52.37"	"3"	"0"	"0"	"2"	"Y"	"0.35"	"8.73"	"None"	"0.86"	"0.84"	"0"	"MOL"	"-1"	"12"	"4"	"0"	"0"	"169.0739"	"0.42"	"NEUTRAL"	"C8H11NO3"	"CO[C@@H]1C2C=CC(C2)[C@H]1[N+](=O)[O-]"	"PIEQFJYGBFQBBX-DWYQZRHDSA-N"
"CHEMBL3786322"	""	""	"Small molecule"	""	"153.18"	"1"	"1"	"0.70"	"31.23"	"3"	"0"	"0"	"1"	"Y"	"0.59"	"None"	"None"	"0.92"	"0.92"	"1"	"MOL"	"-1"	"11"	"3"	"0"	"0"	"153.0790"	"0.16"	"NEUTRAL"	"C8H11NO2"	"COc1cn(C)cc(C)c1=O"	"YTYSGTSMCJLGGY-UHFFFAOYSA-N"
"CHEMBL1604537"	""	""	"Small molecule"	""	"196.23"	"8"	"9"	"0.55"	"51.96"	"5"	"0"	"0"	"1"	"N"	"0.49"	"None"	"None"	"0.57"	"0.57"	"1"	"MOL"	"-1"	"13"	"4"	"0"	"0"	"196.0306"	"-1.56"	"NEUTRAL"	"C8H8N2O2S"	"CC(=O)c1cnc2n(c1=O)CCS2"	"QBCLJAGTRMZNDH-UHFFFAOYSA-N"
"CHEMBL151349"	""	""	"Small molecule"	""	"154.23"	"1"	"2"	"0.98"	"17.07"	"1"	"0"	"0"	"1"	"Y"	"0.51"	"None"	"None"	"-3.56"	"-3.56"	"0"	"MOL"	"-1"	"11"	"2"	"0"	"0"	"154.1226"	"1.05"	"NEUTRAL"	"C9H16NO+"	"CC(=O)C1=CC[N+](C)(C)CC1"	"JQYLFBUJZPXFGF-UHFFFAOYSA-N"
"CHEMBL3398493"	""	""	"Small molecule"	""	"169.22"	"4"	"4"	"0.99"	"49.33"	"2"	"2"	"0"	"2"	"Y"	"0.65"	"3.77"	"11.53"	"-1.40"	"-1.40"	"0"	"MOL"	"-1"	"12"	"3"	"2"	"0"	"169.1103"	"1.89"	"ZWITTERION"	"C9H15NO2"	"O=C(O)C1([C@H]2CCCN2)CCC1"	"XWNFYWGDLHQTCE-SSDOTTSWSA-N"
"CHEMBL3304755"	""	""	"Small molecule"	""	"186.25"	""	""	"0.83"	"41.57"	"3"	"1"	"0"	"3"	"Y"	"0.71"	"None"	"8.68"	"0.71"	"-0.59"	"0"	"MOL"	"-1"	"13"	"4"	"1"	"0"	"186.1368"	"-0.32"	"BASE"	"C9H18N2O2"	"CCOC(=O)N[C@H]1CC[C@@H]1N(C)C"	"SNNQDNCUVBUEKV-YUMQZZPRSA-N"
"CHEMBL122944"	""	""	"Small molecule"	""	"167.21"	"1"	"14"	"0.69"	"38.25"	"4"	"0"	"0"	"3"	"N"	"0.66"	"None"	"2.88"	"0.79"	"0.79"	"1"	"MOL"	"-1"	"12"	"4"	"0"	"0"	"167.1059"	"-1.33"	"NEUTRAL"	"C8H13N3O"	"COCc1ccnc(N(C)C)n1"	"POPLVTRCJSZRCY-UHFFFAOYSA-N"
"CHEMBL436827"	""	""	"Small molecule"	""	"191.23"	"3"	"12"	"0.34"	"48.39"	"4"	"2"	"0"	"1"	"N"	"0.67"	"8.84"	"9.76"	"-0.73"	"-1.90"	"1"	"MOL"	"-1"	"14"	"4"	"2"	"0"	"191.1059"	"-0.02"	"BASE"	"C10H13N3O"	"Oc1cncc(N2CC3CC2CN3)c1"	"FQXZEMJVGYXBEY-UHFFFAOYSA-N"
"CHEMBL3407824"	""	""	"Small molecule"	""	"172.62"	"1"	"1"	"0.39"	"74.79"	"2"	"3"	"0"	"1"	"N"	"0.39"	"None"	"9.54"	"0.32"	"-1.63"	"1"	"MOL"	"-1"	"10"	"4"	"4"	"0"	"136.0749"	"-1.21"	"BASE"	"C6H9ClN4"	"Cl.N=C(N)Nc1ccccn1"	"ITJBHJONFWEYKA-UHFFFAOYSA-N"
"CHEMBL4068412"	""	""	"Small molecule"	""	"165.19"	"2"	"3"	"0.88"	"37.38"	"2"	"0"	"0"	"1"	"Y"	"0.54"	"None"	"None"	"0.99"	"0.99"	"0"	"MOL"	"-1"	"12"	"3"	"0"	"0"	"165.0790"	"1.42"	"NEUTRAL"	"C9H11NO2"	"C/C=C/C(=O)N1CCC=CC1=O"	"SORFPAJBOYAWGH-GORDUTHDSA-N"
"CHEMBL302239"	"PURINE"	"9H-Purine"	"Small molecule"	""	"120.11"	"2"	"2"	"0.30"	"54.46"	"3"	"1"	"0"	"0"	"Y"	"0.54"	"7.12"	"None"	"0.02"	"-0.42"	"0"	"MOL"	"-1"	"9"	"4"	"1"	"0"	"120.0436"	"-0.99"	"NEUTRAL"	"C5H4N4"	"c1nc2c[nH]cnc-2n1"	"KDCGOANMDULRCW-UHFFFAOYSA-N"
"CHEMBL1233278"	""	""	"Small molecule"	""	"154.26"	""	""	"0.35"	"40.46"	"4"	"2"	"0"	"5"	"N"	"0.44"	"None"	"None"	"-0.54"	"-0.54"	"0"	"MOL"	"-1"	"8"	"2"	"2"	"0"	"154.0122"	"0.46"	"NEUTRAL"	"C4H10O2S2"	"OCCSSCCO"	"KYNFOMQIXZUKRK-UHFFFAOYSA-N"
"CHEMBL154876"	""	""	"Small molecule"	""	"158.24"	"1"	"1"	"0.64"	"55.12"	"2"	"2"	"0"	"6"	"N"	"0.60"	"None"	"9.12"	"0.66"	"-1.05"	"0"	"MOL"	"-1"	"11"	"3"	"3"	"0"	"158.1419"	"-0.29"	"BASE"	"C8H18N2O"	"CCCCC(C)NCC(N)=O"	"RCIRNSMWJQGHRI-UHFFFAOYSA-N"
"CHEMBL3306834"	""	""	"Small molecule"	""	"175.25"	""	""	"0.45"	"49.33"	"2"	"2"	"0"	"6"	"N"	"0.46"	"3.68"	"7.60"	"-1.49"	"-0.30"	"0"	"MOL"	"-1"	"12"	"4"	"2"	"0"	"175.1441"	"0.16"	"ACID"	"C8H19N2O2+"	"CC[N+](C)(CC)NCCC(=O)O"	"IQPYBQFYFVULAM-UHFFFAOYSA-O"
"CHEMBL1199579"	""	""	"Small molecule"	""	"181.13"	"5"	"5"	"0.53"	"86.63"	"2"	"3"	"0"	"3"	"N"	"0.55"	"1.06"	"None"	"-0.17"	"-3.72"	"0"	"MOL"	"-1"	"11"	"5"	"3"	"0"	"181.0504"	"0.14"	"ACID"	"C5H12NO4P"	"CC(C)CNC(=O)P(=O)(O)O"	"YVISBJGEPWTLRT-UHFFFAOYSA-N"
"CHEMBL1164402"	""	""	"Small molecule"	""	"196.25"	""	""	"0.59"	"42.85"	"4"	"1"	"0"	"0"	"N"	"0.62"	"None"	"10.60"	"0.38"	"-2.54"	"0"	"MOL"	"-1"	"14"	"4"	"1"	"0"	"196.1212"	"0.49"	"BASE"	"C10H16N2O2"	"COC1=NOC2CC3CNCC(C3)C12"	"HUPWFZGFUGBTOX-UHFFFAOYSA-N"
"CHEMBL542488"	""	""	"Small molecule"	""	"190.67"	"1"	"1"	"0.03"	"55.12"	"2"	"2"	"0"	"1"	"Y"	"0.52"	"None"	"9.34"	"-0.54"	"-2.45"	"0"	"MOL"	"-1"	"11"	"3"	"3"	"0"	"154.1106"	"0.85"	"BASE"	"C8H15ClN2O"	"C=C1C[C@H](N)[C@H](C(=O)NC)C1.Cl"	"PVMXNPKQZYUESH-HHQFNNIRSA-N"
"CHEMBL3244694"	""	""	"Small molecule"	""	"182.18"	"1"	"1"	"0.40"	"85.94"	"5"	"3"	"0"	"2"	"N"	"0.35"	"7.94"	"3.86"	"0.59"	"0.48"	"1"	"MOL"	"-1"	"13"	"5"	"3"	"0"	"182.0691"	"0.26"	"NEUTRAL"	"C8H10N2O3"	"Cc1c(CO)cnc(/C=N/O)c1O"	"CSNGEDIIWKTTAI-XCVCLJGOSA-N"
"CHEMBL1171468"	""	""	"Small molecule"	""	"163.18"	"1"	"2"	"0.86"	"55.62"	"2"	"1"	"0"	"2"	"Y"	"0.66"	"None"	"None"	"0.59"	"0.59"	"1"	"MOL"	"-1"	"12"	"3"	"2"	"0"	"163.0633"	"-0.41"	"NEUTRAL"	"C9H9NO2"	"NC(=O)c1cccc(C2CO2)c1"	"LTNKXJKTQJSLMT-UHFFFAOYSA-N"
"CHEMBL314875"	""	""	"Small molecule"	""	"198.27"	"2"	"3"	"0.97"	"41.57"	"3"	"1"	"0"	"1"	"Y"	"0.68"	"None"	"10.16"	"0.59"	"-2.04"	"0"	"MOL"	"-1"	"14"	"4"	"1"	"0"	"198.1368"	"0.78"	"BASE"	"C10H18N2O2"	"CN(C)C(=O)OC1CC2CCCC1N2"	"UDBDFXRMZNLBFC-UHFFFAOYSA-N"
"CHEMBL545034"	""	""	"Small molecule"	""	"176.65"	"2"	"2"	"0.23"	"36.26"	"3"	"0"	"0"	"2"	"Y"	"0.55"	"None"	"5.16"	"-0.26"	"-0.26"	"0"	"MOL"	"-1"	"10"	"3"	"0"	"0"	"140.0950"	"-2.24"	"NEUTRAL"	"C7H13ClN2O"	"Cl.N#CCCN1CCOCC1"	"JMALZXKXUXKGAF-UHFFFAOYSA-N"
"CHEMBL115632"	""	""	"Small molecule"	""	"183.21"	"1"	"1"	"0.87"	"46.61"	"3"	"0"	"0"	"1"	"Y"	"0.57"	"None"	"None"	"0.91"	"0.91"	"0"	"MOL"	"-1"	"13"	"4"	"0"	"0"	"183.0895"	"0.43"	"NEUTRAL"	"C9H13NO3"	"CON1C(=O)CC2(CCCC2)C1=O"	"MDGKXYUMSAQTPL-UHFFFAOYSA-N"
"CHEMBL4244201"	""	""	"Small molecule"	""	"194.23"	"1"	"3"	"0.10"	"89.34"	"3"	"3"	"0"	"4"	"N"	"0.63"	"2.45"	"9.67"	"-2.42"	"-3.70"	"1"	"MOL"	"-1"	"14"	"4"	"5"	"0"	"194.1055"	"0.49"	"ZWITTERION"	"C10H14N2O2"	"NCc1cccc(C[C@H](N)C(=O)O)c1"	"YBVDQQQEPCEKPR-VIFPVBQESA-N"
"CHEMBL3746374"	""	""	"Small molecule"	""	"198.13"	"2"	"4"	"0.07"	"115.06"	"5"	"4"	"0"	"2"	"N"	"0.39"	"1.83"	"None"	"1.88"	"-2.19"	"1"	"MOL"	"-1"	"14"	"6"	"4"	"0"	"198.0164"	"0.93"	"ACID"	"C8H6O6"	"O=C(O)C(=O)c1c(O)cc(O)cc1O"	"BMRQRDSXSJLTAI-UHFFFAOYSA-N"
"CHEMBL309354"	""	"Pyridine-2-Carboxylic Acid Methyl Ester"	"Small molecule"	""	"137.14"	"1"	"1"	"0.87"	"39.19"	"3"	"0"	"0"	"1"	"Y"	"0.54"	"None"	"2.19"	"0.94"	"0.94"	"1"	"MOL"	"-1"	"10"	"3"	"0"	"0"	"137.0477"	"-1.16"	"NEUTRAL"	"C7H7NO2"	"COC(=O)c1ccccn1"	"NMMIHXMBOZYNET-UHFFFAOYSA-N"
"CHEMBL1971195"	""	""	"Small molecule"	""	"160.18"	"54"	"54"	"0.93"	"34.89"	"3"	"0"	"0"	"0"	"Y"	"0.57"	"None"	"None"	"0.64"	"0.64"	"2"	"MOL"	"-1"	"12"	"3"	"0"	"0"	"160.0637"	"-1.20"	"NEUTRAL"	"C9H8N2O"	"Cn1nc2ccccc2cc1=O"	"UNONIHHEHBHRDB-UHFFFAOYSA-N"
"CHEMBL289319"	""	"2-Methyl-Phenyl Biguanide|N-(3-Methylphenyl)Imidodicarbonimidic Diamide"	"Small molecule"	""	"191.24"	"1"	"2"	"0.62"	"100.28"	"1"	"4"	"0"	"1"	"N"	"0.39"	"None"	"10.17"	"0.80"	"-1.66"	"1"	"MOL"	"-1"	"14"	"5"	"6"	"1"	"191.1171"	"-1.09"	"BASE"	"C9H13N5"	"Cc1cccc(NC(=N)N=C(N)N)c1"	"CFHPNABTZSOBQJ-UHFFFAOYSA-N"
"CHEMBL1963465"	""	""	"Small molecule"	""	"155.20"	""	""	"0.09"	"66.49"	"4"	"2"	"0"	"5"	"N"	"0.59"	"3.01"	"8.89"	"-1.57"	"-1.56"	"1"	"MOL"	"-1"	"11"	"5"	"2"	"0"	"155.1171"	"-2.22"	"ZWITTERION"	"C6H13N5"	"CCCCNCc1nnn[nH]1"	"OOYCYMIFDQGGRT-UHFFFAOYSA-N"
"CHEMBL1889056"	""	""	"Small molecule"	""	"185.24"	"3"	"4"	"0.35"	"77.58"	"7"	"2"	"0"	"0"	"N"	"0.46"	"6.74"	"None"	"0.98"	"0.31"	"2"	"MOL"	"-1"	"11"	"5"	"2"	"0"	"184.9830"	"-1.72"	"NEUTRAL"	"C4H3N5S2"	"Nc1nc(S)c2snnc2n1"	"JPLOOXJHKLQSKN-UHFFFAOYSA-N"
"CHEMBL3560726"	""	""	"Small molecule"	""	"158.13"	"1"	"2"	"0.31"	"54.98"	"3"	"1"	"0"	"2"	"Y"	"0.67"	"6.33"	"None"	"0.29"	"-0.50"	"1"	"MOL"	"-1"	"11"	"4"	"1"	"0"	"158.0492"	"-0.97"	"ACID"	"C6H7FN2O2"	"CCOc1nc(=O)c(F)c[nH]1"	"XREDGJFKPWBNRQ-UHFFFAOYSA-N"
"CHEMBL1180427"	""	""	"Small molecule"	""	"192.29"	""	""	"0.98"	"16.13"	"2"	"0"	"0"	"1"	"Y"	"0.62"	"None"	"6.31"	"-2.86"	"-2.89"	"1"	"MOL"	"-1"	"14"	"3"	"0"	"0"	"192.1495"	"-1.39"	"NEUTRAL"	"C11H18N3+"	"C[N+]1(C)CCN(c2ccccn2)CC1"	"NTCQIRDPMSZDGZ-UHFFFAOYSA-N"
"CHEMBL1777999"	""	""	"Small molecule"	""	"195.22"	"1"	"1"	"0.87"	"73.72"	"3"	"3"	"0"	"2"	"N"	"0.26"	"9.39"	"1.86"	"0.12"	"0.12"	"0"	"MOL"	"-1"	"14"	"5"	"3"	"0"	"195.1008"	"-0.27"	"NEUTRAL"	"C9H13N3O2"	"O=C(NO)N/N=C/C1CC2C=CC1C2"	"GRRQSWXLKMRHOV-BJMVGYQFSA-N"
"CHEMBL3774880"	""	""	"Small molecule"	""	"181.24"	"3"	"5"	"0.71"	"49.33"	"2"	"2"	"0"	"3"	"Y"	"0.63"	"3.74"	"10.25"	"-1.62"	"-1.62"	"0"	"MOL"	"-1"	"13"	"3"	"2"	"0"	"181.1103"	"0.50"	"ZWITTERION"	"C10H15NO2"	"C#CCC[C@H]1CCNC[C@@H]1C(=O)O"	"NXKNVXYVTQOKCD-IUCAKERBSA-N"
"CHEMBL3546456"	""	""	"Small molecule"	""	"194.24"	""	""	"0.32"	"81.03"	"3"	"4"	"0"	"3"	"N"	"0.41"	"None"	"9.15"	"0.42"	"-1.25"	"1"	"MOL"	"-1"	"14"	"5"	"4"	"0"	"194.1168"	"-0.90"	"BASE"	"C9H14N4O"	"Cc1ccc(NC(=N)NCCO)nc1"	"DJSJGNSOMVFVLJ-UHFFFAOYSA-N"
"CHEMBL48933"	""	""	"Small molecule"	""	"163.24"	"2"	"4"	"0.40"	"63.32"	"3"	"2"	"0"	"4"	"N"	"0.63"	"2.61"	"9.57"	"-1.71"	"-1.71"	"0"	"MOL"	"-1"	"10"	"3"	"3"	"0"	"163.0667"	"0.38"	"ZWITTERION"	"C6H13NO2S"	"CSC[C@@H](C)[C@H](N)C(=O)O"	"JNHATNWAMGXQJQ-UHNVWZDZSA-N"
"CHEMBL45940"	""	""	"Small molecule"	""	"163.18"	"1"	"1"	"0.47"	"55.11"	"5"	"1"	"0"	"1"	"N"	"0.66"	"None"	"6.23"	"-1.48"	"-1.50"	"2"	"MOL"	"-1"	"12"	"5"	"1"	"0"	"163.0858"	"-1.21"	"NEUTRAL"	"C7H9N5"	"CNc1nncc2c(C)ncn12"	"FXNSSMCMAKNVST-UHFFFAOYSA-N"
"CHEMBL1988631"	""	""	"Small molecule"	""	"198.22"	"50"	"50"	"0.94"	"63.60"	"4"	"1"	"0"	"2"	"N"	"0.41"	"12.41"	"None"	"0.27"	"0.27"	"0"	"MOL"	"-1"	"14"	"4"	"1"	"0"	"198.0892"	"0.87"	"NEUTRAL"	"C10H14O4"	"CC(=O)C(C(C)=O)=C1CCCC(O)O1"	"FWMZGALUJKEPST-UHFFFAOYSA-N"
"CHEMBL1904793"	""	""	"Small molecule"	""	"185.24"	"3"	"4"	"0.33"	"67.35"	"6"	"3"	"0"	"0"	"N"	"0.31"	"6.51"	"None"	"1.16"	"0.06"	"2"	"MOL"	"-1"	"11"	"5"	"1"	"0"	"184.9830"	"-1.33"	"NEUTRAL"	"C4H3N5S2"	"Sc1nc(S)c2[nH]nnc2n1"	"YUJNBMCJDVVXIB-UHFFFAOYSA-N"
"CHEMBL1778003"	""	""	"Small molecule"	""	"168.16"	"3"	"3"	"0.12"	"93.64"	"4"	"4"	"0"	"2"	"N"	"0.29"	"None"	"6.96"	"0.09"	"-0.04"	"1"	"MOL"	"-1"	"12"	"6"	"4"	"0"	"168.0647"	"-1.17"	"NEUTRAL"	"C6H8N4O2"	"N=C(NO)N/N=C/c1ccco1"	"WIUGRDSLULCDKV-XBXARRHUSA-N"
"CHEMBL1985658"	""	""	"Small molecule"	""	"145.11"	"56"	"56"	"0.34"	"69.44"	"4"	"0"	"0"	"2"	"N"	"0.24"	"None"	"None"	"0.73"	"0.73"	"0"	"MOL"	"-1"	"10"	"5"	"0"	"0"	"145.0375"	"0.42"	"NEUTRAL"	"C5H7NO4"	"COC(=O)/C(C)=C/[N+](=O)[O-]"	"USIWNCYWAGSARG-ONEGZZNKSA-N"
"CHEMBL3194806"	""	""	"Small molecule"	""	"153.18"	"3"	"4"	"0.85"	"50.41"	"4"	"1"	"0"	"1"	"N"	"0.37"	"9.79"	"3.13"	"0.45"	"0.45"	"1"	"MOL"	"-1"	"11"	"4"	"1"	"0"	"153.0902"	"-1.93"	"NEUTRAL"	"C7H11N3O"	"Cc1nn(C)c(C)c1/C=N/O"	"AWXOWWYYKPERBT-XBXARRHUSA-N"
"CHEMBL2115495"	""	""	"Small molecule"	""	"169.22"	"2"	"4"	"0.83"	"38.33"	"3"	"1"	"0"	"1"	"Y"	"0.59"	"None"	"10.26"	"0.55"	"-2.16"	"0"	"MOL"	"-1"	"12"	"3"	"1"	"0"	"169.1103"	"2.02"	"BASE"	"C9H15NO2"	"CC(=O)O[C@H]1CCC2CCC1N2"	"BNWAMMIACLCTHQ-HACHORDNSA-N"
"CHEMBL1872742"	""	""	"Small molecule"	""	"171.24"	"3"	"3"	"0.61"	"61.85"	"3"	"2"	"0"	"3"	"N"	"0.28"	"12.09"	"9.33"	"0.02"	"-1.92"	"0"	"MOL"	"-1"	"12"	"4"	"3"	"0"	"171.1372"	"-1.17"	"BASE"	"C8H17N3O"	"NC(CCN1CCCCC1)=NO"	"IFVRGSVHHSCKIS-UHFFFAOYSA-N"
"CHEMBL1179951"	""	""	"Small molecule"	""	"178.20"	""	""	"0.21"	"94.49"	"3"	"4"	"0"	"2"	"N"	"0.30"	"9.02"	"8.41"	"0.21"	"-0.48"	"1"	"MOL"	"-1"	"13"	"5"	"5"	"0"	"178.0855"	"-0.94"	"NEUTRAL"	"C8H10N4O"	"N=C(N)N/N=C/c1ccccc1O"	"RRWSDYNYJQHNKL-VZUCSPMQSA-N"
"CHEMBL1307017"	""	""	"Small molecule"	""	"185.27"	"6"	"6"	"0.10"	"58.36"	"3"	"2"	"0"	"3"	"Y"	"0.37"	"13.35"	"9.69"	"-0.06"	"-2.33"	"0"	"MOL"	"-1"	"13"	"4"	"3"	"0"	"185.1528"	"-1.83"	"BASE"	"C9H19N3O"	"CC1CCN(CCC(=O)NN)CC1"	"OAVRRDMTPUMOED-UHFFFAOYSA-N"
"CHEMBL360660"	""	""	"Small molecule"	""	"169.16"	""	""	"0.75"	"70.64"	"2"	"3"	"0"	"1"	"N"	"0.33"	"None"	"9.12"	"0.78"	"-0.55"	"1"	"MOL"	"-1"	"12"	"4"	"4"	"0"	"169.0651"	"-1.17"	"BASE"	"C7H8FN3O"	"N/C(=N/c1ccc(F)cc1)NO"	"IVFJUPFFVGHRSI-UHFFFAOYSA-N"
"CHEMBL151722"	""	""	"Small molecule"	""	"154.17"	"2"	"3"	"0.72"	"72.28"	"4"	"2"	"0"	"0"	"N"	"0.58"	"4.17"	"9.34"	"-0.34"	"-0.34"	"1"	"MOL"	"-1"	"11"	"4"	"3"	"0"	"154.0742"	"-0.11"	"ZWITTERION"	"C7H10N2O2"	"N[C@H]1CCCc2onc(O)c21"	"OAJLTKZYCPGQMS-BYPYZUCNSA-N"
"CHEMBL502771"	""	""	"Small molecule"	""	"150.19"	"1"	"1"	"0.42"	"53.70"	"3"	"2"	"0"	"1"	"Y"	"0.45"	"None"	"9.57"	"0.13"	"-1.85"	"1"	"MOL"	"-1"	"11"	"4"	"2"	"0"	"150.0905"	"-1.70"	"BASE"	"C7H10N4"	"N=C(NC1CC1)n1cccn1"	"COEWCLLHEPYREI-UHFFFAOYSA-N"
"CHEMBL3245441"	""	""	"Small molecule"	""	"196.14"	"1"	"1"	"0.51"	"83.83"	"3"	"2"	"0"	"2"	"N"	"0.50"	"1.64"	"None"	"-0.60"	"-2.98"	"0"	"MOL"	"-1"	"12"	"5"	"2"	"0"	"196.0501"	"-0.01"	"ACID"	"C6H13O5P"	"CC(C)(C)OC(=O)CP(=O)(O)O"	"KKAWRARRTNILEQ-UHFFFAOYSA-N"
"CHEMBL73028"	""	""	"Small molecule"	""	"117.15"	"1"	"4"	"0.06"	"63.32"	"2"	"2"	"0"	"3"	"N"	"0.55"	"4.62"	"10.24"	"-2.52"	"-2.52"	"0"	"MOL"	"-1"	"8"	"3"	"3"	"0"	"117.0790"	"0.81"	"ZWITTERION"	"C5H11NO2"	"C[C@H](CN)CC(=O)O"	"CZGLBWZXGIAIBU-BYPYZUCNSA-N"
"CHEMBL235000"	""	""	"Small molecule"	""	"186.60"	"1"	"2"	"0.75"	"65.72"	"2"	"2"	"0"	"1"	"N"	"0.64"	"7.96"	"None"	"0.59"	"0.49"	"1"	"MOL"	"-1"	"12"	"4"	"2"	"0"	"186.0196"	"-0.07"	"NEUTRAL"	"C7H7ClN2O2"	"C=C(C)c1c(Cl)[nH]c(=O)[nH]c1=O"	"ALRXTIJXBSUQDY-UHFFFAOYSA-N"
"CHEMBL2047344"	""	""	"Small molecule"	""	"194.28"	"1"	"2"	"0.45"	"60.36"	"4"	"1"	"0"	"0"	"N"	"0.45"	"8.83"	"None"	"-0.53"	"-0.54"	"0"	"MOL"	"-1"	"11"	"3"	"1"	"0"	"194.0071"	"0.76"	"NEUTRAL"	"C6H10O3S2"	"CC1(C)[S+]([O-])SC(=O)[C@]1(C)O"	"GLBOAUJFWXADKX-OCAOPBLFSA-N"
"CHEMBL132698"	""	""	"Small molecule"	""	"154.21"	"7"	"18"	"0.57"	"24.83"	"3"	"0"	"0"	"2"	"Y"	"0.43"	"None"	"8.76"	"0.09"	"-1.28"	"0"	"MOL"	"-1"	"11"	"3"	"0"	"0"	"154.1106"	"0.57"	"BASE"	"C8H14N2O"	"CO/N=C/[C@H]1CN2CC[C@H]1C2"	"IQCCZGULZZAZRT-JMJMLWOWSA-N"
"CHEMBL72262"	""	""	"Small molecule"	""	"193.25"	"2"	"4"	"0.59"	"48.39"	"4"	"2"	"0"	"1"	"N"	"0.68"	"8.84"	"9.73"	"-0.66"	"-1.83"	"1"	"MOL"	"-1"	"14"	"4"	"2"	"0"	"193.1215"	"-0.79"	"BASE"	"C10H15N3O"	"Oc1cncc(N2CCCNCC2)c1"	"MJRZXRNJFQLHHY-UHFFFAOYSA-N"
"CHEMBL2393223"	""	""	"Small molecule"	""	"187.20"	"2"	"2"	"0.92"	"82.00"	"3"	"2"	"0"	"1"	"N"	"0.70"	"None"	"6.75"	"0.15"	"0.07"	"2"	"MOL"	"-1"	"14"	"4"	"4"	"0"	"187.0746"	"-0.83"	"NEUTRAL"	"C10H9N3O"	"NC(=O)c1ccc2c(N)ccnc2c1"	"DRNOUAUANPKLON-UHFFFAOYSA-N"
